TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Dependency ratio(old-age),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,82.1,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Dependency ratio(old-age),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,82.7,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Dependency ratio(old-age),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,83.1,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Aging index,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,415.3,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Aging index,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,419.8,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Aging index,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,424.1,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Aging index,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,429.4,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Aging index,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,435.4,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,57.5,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,57.7,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,58,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,58.3,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,58.6,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Male,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,55.3,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Male,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,55.6,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Male,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,55.9,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Male,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,56.2,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Male,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,56.5,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Female,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,60.1,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Female,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,60.3,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Female,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,60.5,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Female,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,60.6,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,22,High,Daegu,Median age-Female,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,60.8,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),대구광역시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,23,High,Incheon,Total population(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,3269387,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),인천광역시,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,23,High,Incheon,Total population(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,3261839,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),인천광역시,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,23,High,Incheon,Total population(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,3252352,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),인천광역시,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,23,High,Incheon,Total population(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,3240981,A,2,고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제이동-고위 / 국내이동-중위),인천광역시,총인구(명)
